freq_GHz,Rbv,Cbv,Rdv,Cdv,Rav
0.04,0.3817585530842836,0.23520681635631288,0.3211223010135889,0.2003900707100078,0.1493127188125243
0.5406912442396314,0.3662927371436374,0.29559123062124776,0.327122860791429,0.23453257805917532,0.18380515997835106
1.0413824884792628,0.3446811414090157,0.33459341095482337,0.3238112924234769,0.25469591052176777,0.20498271388696815
1.542073732718894,0.32082991875887984,0.3590308181145353,0.3169103432122603,0.2663390562598951,0.2190141874460208
2.0427649769585257,0.2964300389696077,0.37311390860966914,0.30803099914878107,0.2729209530215415,0.22782188022774463
2.5434562211981566,0.27326542636282514,0.3808895107655012,0.29968157107573007,0.27635753915083766,0.23286007698445296
3.044147465437788,0.25153467017051884,0.38423141291460133,0.29208831556536835,0.2762883498098166,0.23340797926755322
3.5448387096774194,0.23367456596384062,0.38462996318110704,0.28518573124285895,0.2743107789234198,0.23110803856755985
4.045529953917051,0.21886057365117484,0.38333037725893077,0.27791628376847594,0.2714913399434822,0.22745619993957775
4.546221198156682,0.20668072118674674,0.38107554723061626,0.2706714225190469,0.26845911338434586,0.22415309690589963
5.046912442396313,0.19610072356674707,0.3787175416352824,0.2638597604288623,0.26559570151063344,0.22083747742638635
5.547603686635945,0.18728243592027063,0.37705648322849805,0.2573159477017719,0.2627982869775874,0.217742866415874
6.048294930875576,0.1795181661686851,0.3758329977592219,0.25149887905543095,0.26003235511470607,0.21522322302480254
6.548986175115208,0.17309662767740305,0.3751140123460014,0.24639565759951748,0.2573581614842401,0.21295670188407795
7.049677419354839,0.1675584497287166,0.37479103542122616,0.2414743206082578,0.2552081768009085,0.21098001233111244
7.550368663594471,0.16312035545781725,0.37482744031416,0.23737912459768049,0.25348018949779877,0.2093919894879988
8.051059907834102,0.15941448571272063,0.37509284434364926,0.2335521979502442,0.25196376132930676,0.2080651795627977
8.551751152073733,0.15649626007252848,0.3756135206654593,0.23017752204529995,0.25092511857511596,0.2071805001541867
9.052442396313364,0.1538038082004231,0.3762638182515353,0.22738828304314251,0.2502376620264069,0.20667542074171338
9.553133640552995,0.15171129685681073,0.3771350152372238,0.22525854813983864,0.24969323796591528,0.20635915492879497
10.053824884792625,0.14989072954341437,0.3780456851161872,0.22349792394421372,0.24952083616898177,0.20633853270428137
10.554516129032258,0.1486574018508224,0.3791566110174011,0.2220224953358328,0.24959619217735465,0.20652939672548848
11.05520737327189,0.1477278439697604,0.3801882422431379,0.22073722808191418,0.2498486957609662,0.20660919584546616
11.55589861751152,0.14681246964582995,0.38148577572064163,0.21953670217074467,0.2503638038182004,0.2070730767858974
12.056589861751151,0.14595739399526597,0.3828540780948976,0.21854413894934874,0.25080321008924555,0.20733288614809844
12.557281105990782,0.14508933324826917,0.3841355725021898,0.21772772466060578,0.25132618439750115,0.2079061471237837
13.057972350230415,0.14462930008599215,0.38521756684475383,0.21737538128808406,0.25204772736664166,0.20875983899651096
13.558663594470046,0.1446580129620014,0.38610569712285514,0.21743779304864366,0.2532580805842311,0.20976830552981168
14.059354838709677,0.14473075874786206,0.38740538748948744,0.21751720016857778,0.25505646967294104,0.21089489543276613
14.560046082949308,0.14492831876981319,0.3883689738187748,0.21815561357284594,0.2567310058590006,0.2124137818237535
15.06073732718894,0.14529333792148197,0.38931204636800504,0.2189425549936172,0.2586788354087594,0.21410137534459725
15.561428571428571,0.1458158379795375,0.3902332540259171,0.21965589107287675,0.26063925473769495,0.21573491819276866
16.062119815668204,0.14646899982988884,0.3911635092403899,0.22042232538025835,0.26287263187473686,0.21776426064047336
16.562811059907833,0.14704685989409552,0.391962263106918,0.2212423876935986,0.2650859912317768,0.21974577152730787
17.063502304147466,0.14753131150347903,0.39261572006841333,0.22222028646892067,0.2677135893015099,0.22184749264972137
17.564193548387095,0.1478866128762903,0.39313721968191323,0.22321450435716714,0.27012209534689946,0.2237338350815372
18.064884792626728,0.14832286714698523,0.3937744788638309,0.22384288398254262,0.27262186495798496,0.22577276597475174
18.56557603686636,0.1486123009569223,0.39420525802280637,0.22446429249603247,0.27532311014701216,0.2279206826578536
19.06626728110599,0.1491757374639708,0.3943933295992588,0.2250388743376527,0.27786446865160763,0.23036440426271157
19.566958525345623,0.14994073932674878,0.3944694362743818,0.2253307810367534,0.2803256591472954,0.23286767387418594
20.067649769585252,0.15042164471351605,0.39416067446229713,0.22537579393064375,0.2822869060318784,0.23507362656373626
20.568341013824885,0.15053215361468372,0.39379508108834227,0.225626947291883,0.28397277821919753,0.2368643889849321
21.069032258064517,0.1503600233733359,0.3932679379186597,0.22564285084920563,0.28551304594589394,0.23858493895388205
21.569723502304146,0.15020757135639679,0.3924734284970475,0.2259611939956882,0.28693761899306874,0.24008129467569939
22.07041474654378,0.15011174823463866,0.3917625266402807,0.22603622200402465,0.2883726440414049,0.24131854370206035
22.57110599078341,0.15032191581354618,0.3907479265275473,0.2262493526943725,0.2900442957826995,0.24242249360249926
23.07179723502304,0.15009722734413633,0.38964811618312395,0.22645906916211878,0.291766355529595,0.2433317941479771
23.572488479262674,0.14996905932989546,0.38862310451367826,0.2263916531546281,0.29327405747489527,0.24379730753303414
24.073179723502303,0.14989325265480583,0.38746485282942805,0.22644945404993932,0.2944794100532677,0.24409892534432498
24.573870967741936,0.14968002264774474,0.38631380763334683,0.22673756899603406,0.29555520065008395,0.24446702741238827
25.074562211981565,0.14947817284751677,0.38520407862103134,0.2267641441101009,0.29682565168027525,0.24511177903965453
25.575253456221198,0.14943288015920886,0.3842364151373794,0.2268463758718195,0.2981730189081132,0.24578699486522165
26.07594470046083,0.14933574903730543,0.3833754914861656,0.22700381588931287,0.2992895848099538,0.24634352870483647
26.57663594470046,0.14929920236657804,0.3824781327197925,0.22713305590367286,0.3004840587204509,0.24655229717247742
